i	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
k	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
j	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
q	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	255	255
g	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255
f	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	0	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	0	255	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	0	255	0	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
h	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
9	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	0	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255
vert-line	25	20	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255
horz-line	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
bl-corner	25	20	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
cross	25	20	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255
tl-corner	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255
